name,lat,lon,type
"Blackquarries Hill long barrow",51.637457,-2.326269,scheduled_monument
"Symonds Hall long barrow",51.662159,-2.294799,scheduled_monument
"Lechmore long barrow",51.679077,-2.203214,scheduled_monument
"Tresham Farbarrow round barrows",51.610076,-2.300310,scheduled_monument
"High Brotheridge camp, Buckholt",51.824431,-2.159586,scheduled_monument
"Grey Friars' Church",51.863590,-2.246232,scheduled_monument
"Infirmary Arcade",51.868139,-2.246358,scheduled_monument
"Little Cloister",51.868076,-2.246474,scheduled_monument
"St Mary's gateway",51.868099,-2.248188,scheduled_monument
"Mill Hill",52.032577,0.136495,scheduled_monument
"Cressing Temple",51.837721,0.610153,scheduled_monument
"Earthworks in and E of Pandole Wood",51.661293,0.839819,scheduled_monument
"Colville Hall Tudor and medieval remains, White Roding",51.797226,0.251847,scheduled_monument
"Round barrow W of Lawford Hall",51.946409,1.027698,scheduled_monument
"Wickham Bishops timber trestle railway viaduct",51.774889,0.642593,scheduled_monument
"Pumping station",51.749511,0.658092,scheduled_monument
"The Camp long barrow",51.780227,-2.126467,scheduled_monument
"Coberley long barrow",51.839320,-2.066283,scheduled_monument
"The Long Stone",51.697876,-2.170020,scheduled_monument
"The Toots long barrow, Selsley Common",51.726375,-2.251783,scheduled_monument
"Cleeve Hill camp near Cheltenham",51.927807,-2.023222,scheduled_monument
"Brackenbury camp",51.651994,-2.366716,scheduled_monument
"Crop mark complex, Orsett",51.505440,0.346575,scheduled_monument
"Ring ditches SW of Reed Island",51.953881,1.034403,scheduled_monument
"Complex of cropmarks including barrows E of Hoemill Barns",51.741147,0.624934,scheduled_monument
"Earthwork in Brinkley Grove",51.914233,0.912504,scheduled_monument
"Well house and donkey wheel at Gosfield Hall",51.938307,0.580473,scheduled_monument
"Medieval tile kiln N of Eves Corner",51.718063,0.581434,scheduled_monument
"Settlement site at Ash Tree Corner",51.787077,0.470557,scheduled_monument
"Monument in Colne Park",51.941522,0.721569,scheduled_monument
"Site of Old St Mary's Church",51.936958,1.095377,scheduled_monument
"Medieval tile kilns S of Church End",51.882729,0.416265,scheduled_monument
"Remains of St Mary's Church",51.851502,0.830406,scheduled_monument
"Crop mark site SW of Oldmoor",51.669146,0.841265,scheduled_monument
"Crop mark site S of Ardleigh",51.919484,0.991749,scheduled_monument
"Romano-British site N of Pound Wood, Thundersley",51.570018,0.622219,scheduled_monument
"Hatfield Broad Oak Priory",51.828528,0.243467,scheduled_monument
"Romano-British burial site on Foulness Island",51.579042,0.855516,scheduled_monument
"Hatfield Priory",51.768701,0.603544,scheduled_monument
"Harlowbury deserted medieval village",51.786886,0.140582,scheduled_monument
"Tumulus NW of East Donyland Hall",51.852361,0.940151,scheduled_monument
"SE corner of Roman town in Easthill House Gardens",51.889070,0.906632,scheduled_monument
"Mistley Towers",51.946020,1.077358,scheduled_monument
"Gatehouse and moat of South Ockenden Old Hall",51.524504,0.310404,scheduled_monument
"Dene holes in Hangman's Wood",51.489133,0.348057,scheduled_monument
"Neolithic enclosure 510m north-east of Lawford House",51.937326,1.037068,scheduled_monument
"Obelisk 325m NW of Cobbin Pond",51.699391,0.032602,scheduled_monument
"The College",51.802158,0.411228,scheduled_monument
"St Helen's Chapel, Bonhunt",51.979347,0.199271,scheduled_monument
"Site of Waltham Hall",51.895379,0.276186,scheduled_monument
"Moat at Basildon Hall",51.568977,0.468785,scheduled_monument
"Audley End Mansion",52.021517,0.221498,scheduled_monument
"Tilty Abbey",51.915115,0.325519,scheduled_monument
"Lady Portsmouth's Column (Obelisk), Audley End",52.027883,0.223927,scheduled_monument
"The Temple, Temple Hill, Warlies Park",51.692865,0.048515,scheduled_monument
"Portingbury Hills",51.861318,0.225317,scheduled_monument
"Stansted windmill",51.900763,0.193003,scheduled_monument
"Moated site in Fortification Wood",51.662273,0.239105,scheduled_monument
"Roman Fort at Hadleigh",51.551748,0.605083,scheduled_monument
"Mound E of Basin Road",51.735080,0.709128,scheduled_monument
"Site of pre-Roman settlement",51.891657,0.882263,scheduled_monument
"Chapel at Harlowbury",51.787707,0.140433,scheduled_monument
"Bicknacre Priory",51.694854,0.582515,scheduled_monument
"Moulsham Bridge",51.731529,0.474710,scheduled_monument
"Town ditch",51.893073,0.905887,scheduled_monument
"Battle (or Repell) Ditches",52.020392,0.236790,scheduled_monument
"Gosbecks Iron Age and Romano-British site",51.863380,0.852477,scheduled_monument
"Waltham Abbey, including gatehouse and Stoney Bridge",51.689156,-0.002407,scheduled_monument
"Harlow Roman temple",51.790000,0.127070,scheduled_monument
"Netteswellbury Barn, Netteswell",51.763960,0.107962,scheduled_monument
"Little Parndon moated site",51.780285,0.086614,scheduled_monument
"Site of Parndon Hall",51.779403,0.085124,scheduled_monument
"Moated site and fishponds at Botelers",51.579295,0.475060,scheduled_monument
"Balkerne Gate",51.889654,0.893893,scheduled_monument
"Bourne Mill",51.876961,0.910399,scheduled_monument
"Ongar Castle",51.705188,0.247027,scheduled_monument
"Wallbury camp",51.839433,0.165401,scheduled_monument
"Pleshey Castle and town enclosure",51.803865,0.414815,scheduled_monument
"Nether Hall",51.755903,0.023562,scheduled_monument
"Remains of St Osyth's Priory including the ruinous sections of a mid-C16 mansion",51.799905,1.075240,scheduled_monument
"The Maze",52.023887,0.247343,scheduled_monument
"Roman round building",51.775123,0.913407,scheduled_monument
"Ringwork and bailey known as Bishop Bonner’s Palace, Orsett",51.515444,0.363867,scheduled_monument
"Purleigh moated mound",51.684003,0.661312,scheduled_monument
"Rayleigh Castle",51.588223,0.604355,scheduled_monument
"Earthworks near church, West Tilbury",51.473623,0.389266,scheduled_monument
"Rochford Hall (uninhabited portions)",51.580955,0.697956,scheduled_monument
"Napoleonic Barracks 480m south-west of Foxhole Farm, Cuckmere Haven",50.761289,0.154153,scheduled_monument
"Stumbletts Furnace, 360m south-east of Twyford House",51.057975,-0.004564,scheduled_monument
"Isfield pound",50.945786,0.061011,scheduled_monument
"Moat at Old Place",50.919710,0.675151,scheduled_monument
"Highdole Hill, Romano-British settlement",50.822013,-0.016614,scheduled_monument
"Medieval enclosure W of Newmarket Plantation",50.855407,-0.061617,scheduled_monument
"Field system on Bullock Down",50.745048,0.242272,scheduled_monument
"Crowborough Forge, 160m south-east of Forest Lodge Cottage",51.073123,0.138182,scheduled_monument
"Woolbridge furnace",51.016818,0.238819,scheduled_monument
"Late medieval kiln site E of Park Wood",50.889956,0.584597,scheduled_monument
"Deserted medieval settlement N of Church Farm",50.826844,0.157610,scheduled_monument
"Ring ditch and rectangular enclosure SE of Mockbeggar",50.971055,0.734712,scheduled_monument
"Saxonbury Anglo-Saxon cemetery",50.867838,-0.001481,scheduled_monument
"Royal Military Canal, Coastguard Cottages to Wickham Cliff",50.901542,0.693112,scheduled_monument
"Royal Military Canal, Wickham Cliff to Strand Bridge, Winchelsea",50.914725,0.704502,scheduled_monument
"Royal Military Canal, Iden Lock to Kent Ditch",50.990715,0.761121,scheduled_monument
"Colchester Castle and the Temple of Claudius",51.891201,0.903746,scheduled_monument
"Hedingham Castle",51.992481,0.601302,scheduled_monument
"Ashburnam iron furnace site",50.928587,0.397016,scheduled_monument
"Riverhall blast furnace",51.079121,0.284573,scheduled_monument
"Iron plat furnace",50.997525,0.134149,scheduled_monument
"King's Standing",51.051126,0.101911,scheduled_monument
"Pippingford furnace and ironworks, 885m south-west of New Lodge Farm",51.065088,0.067933,scheduled_monument
"Little forge",51.013448,0.155966,scheduled_monument
"Pillow mound and earthwork in Northbank Wood",51.069953,0.051063,scheduled_monument
"Cotchford Forge, 160m SSE of Ryecroft Farm",51.085062,0.097681,scheduled_monument
"Newbridge blast furnace",51.073099,0.076170,scheduled_monument
"Romano-British bloomery in Pippingford Park, 775m north-east of Pippingford House",51.062377,0.062003,scheduled_monument
"Mayfield iron furnace",51.030549,0.270145,scheduled_monument
"Iron minepits in Tugmore Shaw",51.115608,0.082347,scheduled_monument
"Far Blacklands Romano-British Iron Bloomery, 580m NNW of Great Cansiron Farm",51.125534,0.067816,scheduled_monument
"Settlement site 1/2 mile (800m) NNW of King's Standing",51.062247,0.102144,scheduled_monument
"Pounsley iron furnace",50.976291,0.176553,scheduled_monument
"Pillow mounds on Ashdown Forest",51.061981,0.071219,scheduled_monument
"Romano-British site S of Bodiam Bridge",50.998175,0.539482,scheduled_monument
"Medieval settlement site in Buxted Park",50.988228,0.115256,scheduled_monument
"Dewpond",50.762709,0.198065,scheduled_monument
"Hendall Furnace, 390m north-west of Hendall Manor Farmhouse",51.013684,0.095556,scheduled_monument
"Oldlands furnace",51.024343,0.103965,scheduled_monument
"Deserted medieval village of Northeye, 885m south-west of Old Road Farm",50.838430,0.387833,scheduled_monument
"Medieval earthworks at Balmer",50.874794,-0.070137,scheduled_monument
"Newhaven military fort and lunette battery",50.783258,0.054125,scheduled_monument
"Remains of chapel at Otham Court",50.829172,0.252848,scheduled_monument
"Medieval farmstead and regular aggregate field system, 805m west of Crapham Barn",50.759308,0.218040,scheduled_monument
"Medieval town of Winchelsea",50.919381,0.707347,scheduled_monument
"Holy Trinity Priory",50.938994,0.334834,scheduled_monument
"Three round barrows SW of Loose Plantation",50.826872,0.118277,scheduled_monument
"Long barrow 200yds (180m) W of Winton chalk pit",50.812152,0.141800,scheduled_monument
"Lewes Town Wall, section called The Green Wall",50.875624,0.013294,scheduled_monument
"Romano-British iron working site in Beauport Park",50.902583,0.539980,scheduled_monument
"Iron furnace site, W of Beckington Bridge",50.944589,0.276489,scheduled_monument
"Panningridge iron furnace site",50.932430,0.399932,scheduled_monument
"Two round barrows SE of Berwick chalk pit",50.816208,0.136903,scheduled_monument
"Round barrow S of Ditchling Beacon",50.896434,-0.109800,scheduled_monument
"Two round barrows 200yds (180m) W of Winton chalk pit",50.814275,0.139299,scheduled_monument
"Bowl barrow, 870m NNE of Blackstone Barn",50.804918,0.111337,scheduled_monument
"Field system",50.793712,0.225047,scheduled_monument
"Three round barrows E of Caburn Bottom",50.864966,0.053053,scheduled_monument
"The Holt round barrow",50.814921,0.199848,scheduled_monument
"Round barrow SW of Winchester's Pond",50.795214,0.179780,scheduled_monument
"Chapel of St James' Hospital",50.870044,0.006743,scheduled_monument
"Linear earthwork S of village",50.851254,-0.071521,scheduled_monument
"Round barrow NW of Mill Hill",50.833908,-0.008001,scheduled_monument
"Round barrow S of Breaky Bottom",50.826754,-0.011401,scheduled_monument
"Heathy Brow round barrows",50.829811,-0.018769,scheduled_monument
"Fore Hill round barrow",50.819332,0.072929,scheduled_monument
"Firle Beacon round barrow and two adjacent round barrows, West Firle",50.833758,0.108065,scheduled_monument
"Three round barrows W of Bopeep chalk pit",50.827083,0.115106,scheduled_monument
"Round barrow SW of Bopeep Bostal",50.825571,0.120575,scheduled_monument
"Two round barrows SW of Bostal Bottom",50.819363,0.110327,scheduled_monument
"Manor house (remains of), Ore Place",50.879617,0.586016,scheduled_monument
"Old manor house (remains of), Portslade-By-Sea",50.843235,-0.218200,scheduled_monument
"Water tower in churchyard",50.950290,0.734574,scheduled_monument
"Castle mound",51.104576,0.114263,scheduled_monument
"Barn and cellar in Rectory Lane",50.924490,0.706563,scheduled_monument
"Three barrows on Offham Hill",50.887625,-0.013161,scheduled_monument
"Section of Roman road 270yds (250m) in length SE of Holtye Common",51.130428,0.088430,scheduled_monument
"Town ditch N of New Gate, Winchelsea",50.916384,0.703147,scheduled_monument
"Section of Port's Road and barrow on Round Hill, Hangleton",50.859274,-0.197966,scheduled_monument
"Prehistoric rock shelters and a multivallate hillfort at High Rocks, 309m ESE of High Rocks Inn",51.122264,0.229567,scheduled_monument
"Bowl Barrow on Peacehaven Heights, 242m south-west of Warren Court",50.783578,0.028617,scheduled_monument
"Round barrow on Cliffe Hill",50.878009,0.037008,scheduled_monument
"Earthworks and lynchets on Buckland Bank and Buckland Hole",50.882674,-0.057258,scheduled_monument
"The Calvary (mound)",50.869107,0.010497,scheduled_monument
"Stock enclosure at Bible Bottom, 1.1km ENE of Lewes Golf Course Club House",50.872738,0.041185,scheduled_monument
"Castle Hill earthwork",50.844003,-0.043836,scheduled_monument
"Brambletye House",51.100581,0.022866,scheduled_monument
"Camp near Belle Tout lighthouse, Birling Gap",50.740222,0.209088,scheduled_monument
"Medieval crypt, Church Street",50.770949,0.100843,scheduled_monument
"Burlough Castle",50.817135,0.170962,scheduled_monument
"Hastings Town Wall",50.856495,0.591585,scheduled_monument
"Wilmington Priory",50.817026,0.189782,scheduled_monument
"A turf-cut hill figure known as The Long Man of Wilmington, 914m south-east of Acorn Barn",50.810079,0.188023,scheduled_monument
"Manor house (remains of)",50.883519,0.496487,scheduled_monument
"Robertsbridge Abbey",50.987664,0.498866,scheduled_monument
"Austin Friars Chapel",50.951819,0.734550,scheduled_monument
"St Mary's Chapel, Bulverhythe (remains of)",50.846879,0.510186,scheduled_monument
"Herstmonceux Castle",50.870134,0.339464,scheduled_monument
"Whorlton suspension bridge",54.526089,-1.836777,scheduled_monument
"Coniscliffe Road waterworks",54.519608,-1.602932,scheduled_monument
"Grey Friars, Winchelsea",50.921608,0.710209,scheduled_monument
"Ypres Tower and part of Rye Town Wall",50.949790,0.735570,scheduled_monument
"Earthworks and lynchets near Eastwick Barn, Patcham",50.872401,-0.127487,scheduled_monument
"Ewe Bottom entrenchment, Patcham",50.877261,-0.147449,scheduled_monument
"The Land Gate",50.952847,0.735209,scheduled_monument
"Strand Gate, Winchelsea",50.924602,0.711806,scheduled_monument
"Ferry Gate, Winchelsea",50.926807,0.707522,scheduled_monument
"New Gate, Winchelsea",50.916091,0.703002,scheduled_monument
"Rye town walls",50.951920,0.733317,scheduled_monument
"Middle Brow earthwork",50.893951,-0.101454,scheduled_monument
"Plumpton Plain earthworks",50.893705,-0.070550,scheduled_monument
"Faulkner's Bottom entrenchment",50.896295,-0.077610,scheduled_monument
"Enclosure NW of Old Park House",54.740808,-2.117268,scheduled_monument
"Enclosures and industrial workings on Cockfield Fell",54.620015,-1.809193,scheduled_monument
"Stockton & Darlington Railway: Belts Gill embankment, lower part of the northern Etherley Incline",54.656259,-1.741304,scheduled_monument
"Roman Fort (Lavatrae)",54.515962,-2.013328,scheduled_monument
"Roman shrine on Scargill Moor",54.488050,-2.003409,scheduled_monument
"Bowes Castle",54.516681,-2.013499,scheduled_monument
"Greta Bridge",54.513726,-1.868475,scheduled_monument
"Westgate Castle",54.739014,-2.146447,scheduled_monument
"Deepdale Bridge",54.545079,-1.930902,scheduled_monument
"Barforth Bridge",54.540057,-1.748746,scheduled_monument
"Prior's Hall, Hallgarth",54.786295,-1.491258,scheduled_monument
"Settlement SW of Harbour House Farm",54.826507,-1.567008,scheduled_monument
"Harbour House Chapel",54.828898,-1.562063,scheduled_monument
"Camp at High Northgate",54.755697,-2.098293,scheduled_monument
"Smotherlaw round barrow",54.538969,-1.663345,scheduled_monument
"Old Hall",54.814008,-1.673855,scheduled_monument
"Ludworth Tower",54.765420,-1.448143,scheduled_monument
"Middleham Castle",54.673507,-1.494173,scheduled_monument
"Collierley Chapel",54.885495,-1.762955,scheduled_monument
